sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,right ear wenli variance998,face wenli variance559,right ear wenli mean928,face wenli variance1454,face wenli variance935,face wenli variance863
76,-0.0015815482902239676,-0.00011031707805258906,0.00044296488271060433,0.00046530460042286224,0.00012324499427126902,0.0012032387390164586,0.006484447832299681,-0.0007914102461859621,0.012163456222811373,-9.638928133795285e-06,9.830590943567957e-06,-0.017041899913656584,0.0025662911166360073,0.0010892829186716112,-0.004370997705979633,0.0037068108469966417,-0.005305894126166504
77,-0.003772639624116816,1.9867174846020923e-05,0.0005941487890558277,-0.00011123046420520912,0.0005434703573769706,0.0013029263606704022,0.006635669298781065,-0.0008212517895712377,0.01185428712504834,3.79770461806654e-05,-0.0012923511968677645,-0.004649885015647979,-0.005752163127583701,-0.0033356318368133716,-0.005009361232299339,0.0005124976278461308,-0.0072542082217405355
78,-0.0054471493780405235,0.00024722040811915054,0.0008581757290361819,-0.001118088883100236,0.0012773501690917133,0.0014770204050398382,-0.002349125394185991,-0.000982458049427625,0.008635652544362975,0.0003393882520111271,0.003529247635641427,-0.007506409362384758,0.0061291668678225214,-0.003227176677095424,-5.9936989219970223e-05,-0.00010977118107924434,0.01411595155465561
79,0.000937208960565596,-0.0002240363500800119,0.00031090187670917383,0.0009689227138889303,-0.00024383260010612387,0.0011161590537840166,-0.011611886151032657,-0.0008963676611692548,-0.0025211659309467,0.00012348043865396407,0.0016142596022314438,-0.005511750437103275,0.003812307518718325,0.012674189850806481,0.0018772919110460022,-0.005089403244884738,0.008827044976108972
80,-0.0022828889361135286,-0.00021746741988788013,0.0003185304224421897,0.0009398314950315502,-0.00022262856802280858,0.0011211891631335276,0.0063599824575286314,-0.0010212942320275032,3.203847243411975e-05,0.00037074935790098773,0.007155458699300985,0.010536484741596809,0.00839575905156153,0.03575534371304454,0.00011993687139819519,0.00022506870181872066,0.0003288929322685155
81,-0.011376295013605637,-0.0002872516393315649,0.00023748950803170957,0.0012488784693865714,-0.00044788698677802733,0.0010677524170569054,-0.041420451538975014,-0.0006712197767118559,-0.01562945793135668,-8.725853538616908e-05,-0.00237993745601079,-0.0006340633309400525,-0.0009554569537972638,-0.014878718013272929,0.003125213988803203,0.0041423990132443715,-0.004793640757217954
82,-0.003744973947348772,5.0230988274381595e-06,0.0005769102571396627,-4.549186574827556e-05,0.0004955547524094812,0.001291559620062417,-0.008436532644831468,-0.0008355854541565055,0.001291692110634209,0.0002444173558729651,0.004921096099750813,-0.004203573536959675,0.01679189891498192,-0.02099737337360773,0.001637166596416577,-0.0020595467823788407,-0.012030861431338379
83,-0.004845949673463203,0.00042731146832161845,0.0010673167685478248,-0.0019156416494369732,0.0018586711006226037,0.0016149237925309745,-0.011481871364647612,-0.0008495456119098458,0.012153787579209513,0.00018138188110433336,0.003971284199975841,-0.009055738432464778,0.003690447723893609,-0.03314909094766189,0.03425848618572743,-0.0032492654813481353,-0.022420410529758395
84,-0.0037450803071247675,-8.762441011613388e-05,0.00046931804069738663,0.00036480766255191327,0.00019649528692272224,0.0012206154804056783,-0.008314148299415665,-0.0008659811353862974,0.010972506828558626,0.00030045662388925287,0.003947608167470184,-0.013885653195601273,0.012781188417814688,-0.07277146889963401,0.011548216316477386,-0.009526772489483835,-0.008147367941958607
85,0.002020258424567984,-0.00014060240556176717,0.00040779431472072654,0.0005994264535964941,2.5486145055985947e-05,0.0011800479751323503,-0.003153889174851341,-0.000950038837452853,0.01221134444582765,0.00034044986547354753,0.0013089899065201601,-0.002886562025434434,0.0048176508260219155,-0.009152898951248154,0.003519804408914517,-0.0027588583962188675,-0.008887289474884317
86,0.004672422956541845,2.2341187515784918e-05,0.0005970218777085221,-0.00012218689728136546,0.0005101497355317621,0.0013048208174384,0.00024254892618600146,-0.000809465093061301,0.006664500485814181,0.00024208528695551692,0.004431959343091311,-0.0007377882127172888,0.011303638405565418,-0.02688043847697165,0.00046848964606457965,-0.0030018395501802144,-0.010616691874326473
87,-7.438600721263769e-05,0.00017939833665493393,0.0007794134711433562,-0.0008177314935987191,-0.040755925846040195,-0.006552340638688527,-0.009839939203356612,-0.0009472145832346443,0.007846008733961582,0.0001264216300498498,-0.000445555225761051,0.008202184089864843,0.009102545861544697,0.015343190478004375,0.03528288668983535,-0.0008979783390514793,-0.003607139364182965
88,0.006328396128833508,-0.0008293163463550039,-0.0003920141229758589,0.003649470737176064,-0.0021976326992116002,-0.0033554121796448315,-0.039288981996020815,-0.0008277070553869691,0.010986952919587288,0.00042988644880761676,-0.003326726883550981,0.0013020253929593361,0.007027882854654495,0.03863790899922433,4.723261165183341e-05,-0.0015306182947922471,0.016217503837521758
89,-0.012603499806760355,9.59643921366898e-05,0.000682521033131804,0.058179260349167435,-0.0358068496823864,-0.03433716218519145,0.0017491150827498917,-0.0008756367206283454,-0.014286540209432326,0.0002465231792984218,0.0019653701268366706,0.007652147729399247,0.005088788869506843,0.04388585622639931,0.03648741262639447,0.025709939612118645,0.06345864786278578
90,-0.0064793809976588,3.931803307726857e-05,0.0006167372101873558,-0.00019737069666602445,0.0006062563225067893,0.0013178207104325907,-0.0003944442497919414,-0.0008240660838218004,0.009784059906767536,0.0001547719305462886,0.0016228232735632732,0.005584194250432879,0.0035670646816336254,0.02926197438185903,-0.002008486621972395,0.0018266700886005497,0.04588879513123957
91,0.0008956287125654931,0.0006723240334099592,0.0013518516171870656,-0.003000706332013527,0.0026495539596262576,0.0018025403386581866,0.007393560370635347,-0.0009617520973031196,0.013024647995866537,0.0002568608579324823,0.0037808684491856376,-0.008910130948581872,-0.0011961300485759916,-0.036236856741688486,-0.007111872826867589,0.015806975995791443,-0.018909066923802856
92,-0.005691359989625067,0.0001491130091457553,0.0007442429031534776,-0.0006836096404250848,0.0009606665730422004,0.0014018953952744156,0.006785800702266845,-0.0010533891577535926,0.014109811054240104,0.00023305287077525207,0.0033342981764990717,-0.0022678120208892466,-0.014037105928226502,-0.008599192146107134,-0.005192882884496469,-0.00947343516300446,0.01307831011499046
93,-0.0039905044195093125,0.00012693220589959662,0.0007184841773017361,-0.0005853795507767906,0.0008890685426310073,0.0013849106104578855,0.00676003557691615,-0.0006757626161066696,0.010258392187000006,-5.6315113481523215e-05,-0.0023766631110897843,-0.01073496901063811,0.0005967321827820695,0.015311685508728972,-0.005106467959849843,0.005449163511987725,-0.004548459657550225
94,0.004115280469244627,0.000113111859261605,0.0007024345096556506,-0.0005241746487651598,0.0008444574621440314,0.0013743277829952778,0.0067439819218899485,-0.0009637530210132978,0.01239163621181529,0.0002387090080750325,0.004290910638802266,-0.00804237578620548,-0.01693736904505388,0.022209322144775778,-0.005039801424096257,0.007736742180989695,0.09044170352800361
95,-0.006815355825915554,0.0001204485864891809,0.000710954703591227,-0.0005566661399565198,0.0008681398875877352,0.0013799458272038226,0.006752504232582872,-0.0006659197866909626,0.01004716076148641,0.0003108813200202331,0.005643718836545917,-0.018280054338404805,-0.008556461655986591,-0.04296721035503408,-0.005013134809794824,0.010834751893996934,0.04467164610074621
96,0.0036496038201876027,5.859826974508342e-05,0.0006391274872738696,-0.0002827553130526183,0.0006684915335565185,0.0013325844080038821,0.006680659171508818,-0.0009859540141617365,0.013395013920191937,0.00023423630873335997,0.005341471613069402,-0.021922531890280372,-0.010126929761789647,-0.030887145675703612,-0.004876405518541717,0.002976385792710354,0.001217674418564066
97,0.003940367891580241,0.00033628486423065076,0.0009616069205331765,-0.0015125204738418534,0.0015648437988966637,0.0015452208486877522,-0.005898965087695931,-0.0009283850149987033,0.010904940072093855,0.0004311395007632606,0.007019699321422792,0.0009139569078241847,0.0030415443164522223,-0.019139137796435068,0.0040840800304061805,-0.0039870984976454055,-0.009093066469248387
98,-0.001511484323151815,0.0002780176003186252,0.0008939407291611005,-0.001254477584496523,0.001376761280547256,0.0015006031254966357,0.006120664081675063,-0.0008920968946224602,0.012330098139008155,0.0002142048809424447,0.006120010086207676,-0.008058408969824038,0.0012730540440590364,-0.034406501668299366,0.003247477899656948,-0.0028062693530893404,-0.0036552999373319103
99,-0.005328903004792266,0.0004924035947709235,0.0011429087217204367,-0.0022039091817510088,0.0020687837821754544,-0.00958366744577105,-0.04091337405274614,-0.0007363053333642639,-0.038832041349605946,0.00023604627266928966,0.002607645476724277,-0.002591747771550133,0.008077400337582034,0.06576424515541564,0.03736175053209855,-0.0023410493387975135,-0.008164880877649177
100,0.007346416940259762,-0.0009265706375112396,-0.0005049562286334966,0.004080171899480129,-0.0025115625248606833,-0.005491379522514415,-0.04254490106726091,-0.0007189444500504727,0.010423896615714212,2.358435219014663e-05,-0.0024859758569138043,-0.011123037495773263,0.014764456578586289,-0.008370572015082128,0.038178352702121714,-0.004278972200879471,-0.018072824244579018
101,0.00564613171552001,-0.0002480939905239226,0.00028296356636228477,0.0010754645803536188,-0.022655117626970128,-0.003447064691558647,-0.003187978417623031,-0.0007385665195569491,0.011488357401904969,0.0002935648381332124,-0.0017437070505927064,0.006574325140836742,0.012863443779321342,0.02316339298424838,0.027783404561223093,-0.014919768833504026,-0.04099287882958886
102,-0.004676823353142828,0.0003965995869038599,0.001031650840445413,-0.0017796307560777954,-0.040913166135904774,-0.03019770882102122,0.0050037458977224515,-0.0009431258636570666,-0.02673986691737742,-0.004552456968824346,-0.035794123629398863,0.10073361324657033,0.017574848096730503,-0.040146539787253736,0.03313735631181856,-0.0021084393316515592,0.007408497185174301
103,0.0005075504429006448,-0.0004779212364668162,1.6063537729236107e-05,0.0020932794323248022,-0.001063354671274256,0.000921748593730193,-0.003815755606456304,-0.0011015883535572238,-0.04949860271992715,0.0001392828160945817,-0.0008722275562353996,-0.008107162936337647,0.011123895208199007,0.00295811308728203,0.004208356515924187,-0.001684703904621386,0.004825339170817733
104,0.0030819731168583455,0.0003847413882453365,0.0010178798293169818,-0.0017271154389196675,0.0017212579576411187,0.0015823260709023261,-0.03521313735881284,-0.001010348710297195,0.013448703329369333,0.0005334894806402133,0.008346564632484718,0.0026177280731687746,0.010056098756047748,0.023114323297589348,-0.0007956588149232132,-0.002266969718687354,-0.01129093989841267
105,-0.007504931224637071,0.00035036114321379005,0.0009779538042467817,-0.0015748587999648096,0.0016102810105037674,0.001555999654436704,-0.004255546476865469,-0.001041603008317808,-0.004388806628581456,0.00036855651697861126,0.006632571002686612,0.009102005619478383,0.0012197403838232284,0.022404764476298356,-0.00046081670515709386,0.0020726144273663064,0.013791962244380316
106,-0.004540085369174513,0.00036034250467456146,0.0009895452308800656,-0.001619062340306542,0.0016425001241888047,0.0015636428076041427,-0.05422651161135799,-0.001139928082454767,0.0028770084150946252,0.0007933933404399776,0.012084607168830589,0.002801618873038906,0.0017802954400168041,0.02848884801194157,-0.00317993086248775,0.0008547454727551609,0.015823462784484432
107,-0.011793355251494556,0.0002538746490929985,0.0008659033467917046,-0.0011475579099947254,0.0012988295782150718,0.0014821158404847972,-0.005195279875714074,-0.0011087687822515712,0.010680855038027197,0.00029871627395085883,0.005613494114198277,0.006745454835377768,-0.0007818067461720921,0.011831641026468017,0.00032232641107275776,0.009486502807991928,0.010376939784722669
108,-0.00490474378722332,0.0004991431465264871,0.0011507354114984657,-0.002233756016682605,0.0020905385683388554,0.0016699283648983533,-0.0003950388296077274,-0.001062480613002646,0.011730073491951492,0.0005025982692337193,0.008721603062281823,0.003476321416334582,0.001903678482276788,0.02463659880417042,0.03724363755648984,0.004312782139497805,0.03619100699259632
109,-0.00953792481900958,0.00039037189983859224,0.001024418582802424,-0.00175205076936885,0.0017394328422839606,0.0015866375932019065,-0.01115604162559729,-0.001034142783375651,0.009709213230414307,0.00018860433334866856,0.004880040851895247,-0.0003912751218588676,0.002121502865525908,-0.03816172672290381,0.0004615714206561889,0.002293371695294622,0.027184979813730078
110,-0.007803570916221747,0.00048489624597991603,0.001134190383739847,-0.002170662074485433,0.002044550602651666,0.0016590189069585052,-0.006881210943373185,-0.001081807938264636,0.00926627560470082,0.0006762851930854432,0.009660836309235123,-0.01045291586208288,0.0020224917822308838,-0.018841095210989055,0.0015989276777956527,0.0035438356827541912,0.018336569056078722
111,0.0020879417886001364,-0.00028119457382972903,0.0002445236216296854,0.001222054098751844,-0.00042833521693497027,0.0010723905698337274,-0.005000852275952295,-0.00103230073643532,0.008416344957723119,0.0004515189985418545,0.009666629381018421,-0.008219395221667621,0.00045507017129845,-0.0065764615966115965,0.003380182041581537,0.002857858400534049,0.003516247227949002
112,-0.0038042698793809013,0.000768895838312467,0.0014640011466646498,-0.0034283850300207202,0.0029612807689549966,0.0018764894787055416,0.007505737762546835,-0.0008872265669861344,-0.004481398109662804,-0.006767487352915347,-0.047863862753561276,0.057172434978406926,0.0038488654571656807,0.04682362491007048,0.0010794318425837546,0.002960088276286142,0.0057009859553454785
113,-0.0015203014771998497,0.00034541311787426204,0.0009722076269413929,-0.001552945933812497,0.00159430914218127,-0.001364664746956581,-0.03282005269691313,-0.0009724909054561316,-0.00266153188629607,0.00041632912278752733,0.009111501980566535,0.0036458150717308823,0.004840499537551523,0.005465964402611082,0.036647412312203066,0.006545541889618238,0.008809532040418401
114,0.0007005720216210794,5.748922958277553e-05,0.0006378395509812826,-0.0002778438085702036,-0.031290941602720335,-0.0037589967973237714,-0.008274113258486126,-0.0009896202315899689,0.00015170215560068027,-0.00016928122798267958,0.0073985158415133525,0.02393629975277256,0.003774226332835617,0.01839471161711238,0.03625420553717343,-0.00048461405883669893,0.0412522454071658
115,0.0018527446326636198,0.00016062996467741499,0.0007576176261918825,-0.0007346137254347776,0.000997842473448014,-0.005902541967265347,-0.046430579260053555,-0.0009981210720209142,0.009354544633348397,0.0002921725581824972,0.0032678037873342405,-0.0011127683846944487,0.005104021343859943,0.021857191381989716,0.03760741042705469,-0.0017335964538941046,-0.006229701483843194
116,0.0005161256106126609,0.00041349112168362725,0.0010512671009017395,-0.0018544367474253429,0.0018140600201356286,-0.010250124271533524,-0.036621597845772166,-0.001065854033126756,-0.009730106600494184,0.00025110029963639814,0.004438759905619532,0.005235717912600736,0.010231272211108271,0.02144651156125823,0.03830539647780307,-0.0033870535747530617,-0.027612995962007142
117,0.005915171981120609,0.00027921195126264913,0.0008953277374761942,-0.0012597668970160466,0.0013806165591078588,0.0015015176908329104,0.0024883759870429,-0.001117665768730079,0.012091112018919804,0.00048427238438243024,0.008252616120520763,0.009564350281785263,0.011143697424858079,0.01095535679255148,-0.0025832024745349067,0.0005406478834880639,0.0007273122192286067
118,0.003588491919899449,0.00030164868685395604,0.0009213836793954561,-0.0013591304107756685,0.0014530407206391823,-0.005997656762237916,0.0019211468427837608,-0.0010592603897314537,-0.017385966101944157,0.00042184603209223634,0.008688859613071878,0.0180354337654815,0.012829932335744523,0.025565019580162163,-0.002606976012756467,-0.0016550720565773715,-0.004176309774125988
119,-0.007940572301246045,0.0008935348903995373,0.001598739097273761,-0.003980362572236718,-0.03009442836373326,-0.004106400972917265,-0.008612230980396013,-0.00113948160558524,-0.03198038549833429,0.0005441926327613365,0.012223892764316012,-0.00311037218043646,0.009090359882062218,-0.03812882772843926,0.031463648906654026,-0.0037989362625655966,0.023642988570315927
120,-0.0050205717247595915,0.0005592872476362644,0.001220581187365689,-0.002500110682844329,0.0022846793815692094,0.00171598326218933,-0.00029762683645490875,-0.001147450770392725,-0.01143292536190428,0.0007169223641469439,0.01732330716973739,0.006740546717943517,0.004286037471099273,-0.0224518992559948,-9.805012192437774e-05,8.728060841379385e-05,0.033450232557024874
121,0.009689056678472956,8.171749159011842e-05,0.0006659760053731852,-0.00038514129110911064,0.0007431187114081872,0.0013502877798703427,-0.007180284590713171,-0.0010349394520639897,0.013217907119155499,3.37828028291357e-05,-8.18510668443039e-05,-0.00574112312519749,-0.0006949816423594639,-0.022231085666029188,0.005252505408925149,0.0027748892260106603,-0.025664681866433114
122,-0.004469252613654373,0.00023177915662855528,0.0008402436929624693,-0.0010497056283835383,0.0012275069248439204,0.0014651963817637148,-0.0019832606142061258,-0.0007996074765530797,0.009876765136597142,0.0005571234328036042,0.01322785729163052,-0.014934354287387229,0.004976068559293987,-0.08146433117430267,-0.0003457225915447726,0.0007065862325347592,0.016497710808570626
123,0.0009545777261336249,-0.00013224194895360004,0.00041750337292638254,0.0005624012659598309,5.247309498020354e-05,0.0011864499324862729,0.006458979996856878,-0.0008635847414260385,0.011196591862625286,3.65151522324144e-05,-0.0014396967183125688,-0.00433020296676348,0.002421582610281683,0.012460625191824582,-0.004333765074690836,0.0011688430620222583,-0.004706076078765106
124,-0.0030734747137792845,-0.00012456397859916043,0.00042641985495198544,0.0005283985426200365,7.725702858407846e-05,0.0011923292810766103,0.006467898694093657,-0.00093290714602783,0.01326443035719269,0.00031260426645924303,0.0013079824157752372,-0.0030583461356333804,-0.0032601303234189804,-0.0012889240540640006,-0.004241186640134916,-0.0060450303443059135,0.0036563507134735576
125,-0.007662293011613421,0.0004664691171292608,0.0011127908268784,-0.0020890555384699247,0.001985069162002366,0.0016449084703416955,0.007154440188053707,-0.001066097593757217,-0.0003047715711554101,0.00029029298024903173,0.005241730029322148,0.0011996093424978664,0.00045507017129845,0.05741264024705744,-0.0064191697846128866,0.0037468138418561307,0.0060424882013110975
126,0.008278287046949828,0.00021667914826482417,0.0008227079449787838,-0.0009828336058152766,0.0011787651887563008,-0.002045689292003999,-0.04486742892435411,-0.0010520867511927547,0.00859299676376653,0.00035959371479588195,0.006764300417585128,0.003585936039032949,0.008703455033493814,0.04982189428695194,0.03305710489708122,-0.0031574067524115994,0.002303476431378402
127,-0.0005044849542855937,0.0003217820313389312,0.0009447646767070373,0.013931516467092817,-0.004403678166996515,-0.04254734586112041,-0.030684520191884394,-0.0009862441243663482,0.000598734736251424,0.00043564700710370103,0.006728030750767937,0.008491435810656972,-0.023945830494908164,0.06888518874894466,0.036087036054123396,0.0066759220210121,0.05270132711486429
128,-0.008319759179166886,0.0006953579444732782,0.0013786010632638745,-0.00310271450203291,0.0027239057604378824,-0.03021782925841926,0.00027366526987876395,-0.001094219473908,0.0009138187689238347,-0.0005894191066103821,0.008928390537677014,0.028914112454594625,0.003835156230247933,0.044788069328834515,-0.005245461397600241,0.006262557740797401,0.03956224711302755
129,-0.005295523166904192,0.0006072319069606541,0.0012762596640144542,-0.0027124387996994913,-0.018279927214766064,-0.0016572603284690398,-0.013003599306514025,-0.0010666947895555626,0.001982943253793135,0.0006791915774825613,0.013740921953481915,0.00816193752690395,-9.329890541264492e-05,0.0375330046342828,-0.005617284566822124,0.002736367823553417,0.048091046794326374
130,-0.00939932732352127,0.0004501747578215055,0.0010938680705796203,-0.0020168942033821392,0.001932472147354142,0.0016324311861110909,-0.06591228421416556,-0.0009793379568166268,-0.003726333918731599,0.0005646591480368504,0.013138694360704955,0.02186736465031935,-0.00845440407782095,0.05472440207224891,-0.004486972321007564,0.012411166209941323,0.048340606127916866
131,-0.009971048952194533,0.00039975608582735165,0.0010353165052781608,-0.0017936096534508215,0.0017697243166886966,0.0015938234637012077,0.007076946618729694,-0.0008899103840514949,-0.015506495534490653,0.0003393882520111271,0.0037012766803368106,-0.0024409049624039957,0.005791005937184037,0.0349908602993,-0.005994013386788139,0.003357155040076628,0.01497408540349254
132,0.022858216484678076,-0.0019944056922503624,-0.0017450407343498541,0.008809195099971329,-0.005958456935079605,-0.0002394880789568957,-0.0023238557520151165,-0.001094916253292388,0.012894974422853344,0.0002567912439349467,0.0008002070803346776,-0.0020210973178606895,0.011005081908244995,0.010800341191515019,0.004548230062350953,-0.0030936982791168327,-0.027223333142892336
133,-0.0034331270841160793,-0.0016569162397818819,-0.0013531118133133509,0.007314586505168805,-0.004869065364669279,1.8941954636157942e-05,0.004687924918904512,-0.000973148054145347,0.01133138412931005,0.0003426078993971561,0.0023726482604712776,0.0015863689963172148,0.009145196789733292,0.019703143659673728,0.0003233326984048886,-0.0061605945516778095,-0.005809391027270012
134,0.02424672551476114,-0.0018207129406765943,-0.0015433300965262138,0.008039977936417754,-0.005397789281551944,-0.00010648414862437341,0.004497659377853228,-0.000817127333179215,-0.033426700832424425,3.2564557872259864e-05,-0.0017333802704572552,0.006099219373200794,-0.0021938571187030743,0.027796296297958545,0.0007888663754313359,0.002626729985790341,-0.022779425711414825
135,-0.005695033327929072,-3.439048232535239e-05,0.000531138982741567,0.00012905544739600446,0.0003683305599095884,0.0012613789639653512,0.006572643838307827,-0.0006624352461523739,0.009381275589188836,-0.002117881440004938,-0.026768517791017493,0.04151946685707887,-0.08302193577847714,-0.013515918988333687,-0.004355022894582073,0.01757747891642446,0.08002588502604797
136,-0.005903133724825531,-2.7401823087175176e-06,0.0005678947030915529,-1.1111334371371629e-05,0.0004704954417655628,0.001285614945376631,0.006609408690250551,-0.0006172186986243113,0.009369900714363118,0.00011049742811354442,-0.002206900920570469,0.006062899304187276,0.0023484667333868873,0.01989719196600713,-0.004546594845436243,0.00948798440039409,0.019177189969225086
137,-0.004376539724886161,0.00018537009137505373,0.000786348512718825,-0.0008441780561963371,0.0010777018150604988,0.0014296589858398979,0.006827916772551634,-0.0005937454845358809,0.009622422935494073,0.00014234583198615512,-0.0011830384510437585,-0.022613922032852524,-0.03980283629646954,-0.02078436632470152,-0.005208102980394931,0.0205169582423959,0.06105937567318019
138,0.005961847504832701,-6.382270201737083e-05,0.000496959134976756,0.0002593992201985496,0.00027332548109473506,0.0012388414610357244,0.006538455498900176,-0.0008108249102272444,0.010753085493170512,0.00013397474878247992,-0.015524417332318451,-0.00893663478272685,-0.004752912810021265,-0.04815800254945277,-0.00466181474496508,0.016581848822143794,0.03196601125725069
139,-0.0015132246260638276,-0.00045258393429716486,4.548792841372641e-05,0.0019810704453034783,-0.000981567690381467,0.0009411504440783065,0.00608687212881127,-0.0006691912257570123,0.010867061738924214,-2.0161954036295397e-06,-0.0030917296672979956,-0.008923546469568841,0.013247302133019041,-0.017424486813747593,-0.003396282638895612,-0.0124855125166839,-0.003979289247607202
140,-0.007295865023868616,-0.0006216699036582695,-0.00015087282019455244,0.002729885974853177,-0.0015273649837468039,0.0008116741228999868,0.005890462596330205,-0.000792981523601989,0.011398040895788763,-3.952073657602094e-05,-0.005710449986035817,-0.010531772948859933,0.006278445116482733,-0.011280181389931938,-0.0028132649158430323,0.03147777883389637,-0.012595653607358879
141,-0.0030364950614592016,-0.0005635732613096761,-8.340477286749001e-05,0.002472598701582065,-0.001339833219477483,0.0008561611939002066,0.005957947405421831,-0.0006068627941063047,0.00942961880719814,-0.00019310661863929403,-0.004100731648337117,-0.017030120431814375,0.007873285181250746,-0.009899538842571252,-0.003129239138131721,0.009968020338707965,-0.02071289929992957
142,-0.00406980741061347,-0.0002128606376752159,0.000323880311657552,0.0009194298610276715,-0.00020775820786048192,0.0011247167722877303,0.0063653336758707005,-0.0006339632546348605,0.009590914532226831,-0.000153148184053767,-0.006451459428925754,-0.022894666350091936,0.020440076522545713,-0.01506719021884963,-0.004027099010224345,0.003438642622197771,-0.021212017967110315
143,-0.0068957117074197345,-0.0001267820589237762,0.0004238439823668114,0.0005382215515848653,7.00972255429596e-05,0.0011906308025949573,0.0064653221815585875,-0.0005204719655961036,0.008929693058607803,-0.0002032180517813633,-0.0053978759824238505,0.023752081745073508,0.0007170687301714335,0.03550748603440892,-0.0044450856108076715,0.00842568264801433,-0.004417112639870953
144,-0.002456217538321913,-0.0001405170947800517,0.0004078933867432326,0.0005990486455593872,2.5761522096027242e-05,0.0011801133012277981,0.006449367623168351,-0.0004166119169996401,0.007960667472204828,-0.00036077193170417455,-0.006876116777910272,-0.009544914136745597,0.002977567924169286,-0.018295752556983107,-0.004512381076143838,-7.541305327233701e-06,-0.004382086768489815
145,-0.0033036701049477786,-0.0005763698785670754,-9.826557624349465e-05,0.002529269907148388,-0.0013811397754839405,0.0008463622795829776,0.005943082910027201,-0.0006875987584656785,0.00982068700370635,4.40569586904457e-06,-0.0058066653521758405,0.006260532832873318,0.014816246991386828,-0.017651434114545585,-0.0027906234508701154,-0.011070591772579717,-0.039416714617439064
146,0.005250973739423127,-0.00047672688552279226,1.7450546044329914e-05,0.0020879901198052786,-0.0010594993927136533,0.0009226631590664675,0.006058827780833397,-0.0006627659685675483,0.009330088652473102,0.00020593821873507302,-0.003552656683099689,-0.003218023556161141,-0.024000667402579327,0.015490120732943612,-0.003604709902562951,0.00616921741945862,-0.024495693409088935
147,-0.003088099539891317,-0.0001667928155485781,0.0003773792038111696,0.0007154135209889047,-5.905460623723244e-05,0.0011599928638297548,0.006418845859291374,-0.0007537801207345414,0.009228738517775947,0.0002178596158130722,0.0010916237783032948,0.001487225024145234,-0.007945639434427911,0.03318197321382417,-0.004285463282748616,0.014597996595593528,0.004934795018883671
148,0.011517908743853002,-0.0008822090310189217,-0.0004534387769300129,0.0038837117201835384,-0.0023683664640382946,0.0006121682274012035,0.005587821470095506,-0.0007123920785727984,0.010307986641240139,0.0003991170618968103,-0.00417629345420624,-0.00265784375299812,0.007302067393010044,0.05537150856506478,-0.0021672284486158387,-0.016342097539619276,0.023113222265676567
149,-0.002409360703313812,-3.345206372647605e-05,0.0005322287749891412,0.0001248995589878057,0.00037135970735006316,0.0012620975510152814,0.006573733901303435,-0.0007231298730295878,0.01094805084768333,-9.510751360832603e-05,-0.008702949371139598,0.0043601097623295285,0.002094084411690327,0.05653858645344359,-0.004688481359266516,-0.0048093822808683104,0.023450346277719906
150,0.0008341756044053684,-0.000646068787229044,-0.00017920741863146797,0.0028379390734662997,-0.0016061228171991163,0.0007929908596018037,0.005862120958444441,-0.0009016546340434188,0.01242814956000585,0.0004459324752396096,0.007055717115553731,-0.002511581853457274,0.007286834918656943,-0.0273577527017458,-0.0025974162831012373,0.0009125275764410264,-0.032310840960997664
151,-0.0008698579101584032,-0.00025619851478694204,0.0002735517242241485,0.0011113563438789568,-0.00034764974420235464,0.0010915311158000481,0.006314992584800882,-0.0007875588441573483,0.011308179384665586,0.00011364746150203763,-0.0016107182722630438,-0.006701478103166848,-0.0030468756824758325,-0.0015339936823212873,-0.0038691118990799985,-0.00024904086688633487,0.003993474725516655
152,0.0031026547396103767,-0.0003885155372284523,0.00011989101731625721,0.0016973366094347505,-0.0007747595333091342,0.0009902103417598997,-0.008472901110230328,-0.000926358941967959,0.012672140625017515,-4.169617399901348e-05,-0.003448633263686521,-0.008360421795945237,0.014791875032421868,-0.006256114608138767,-0.002225593113879353,0.005412123701932645,-0.022179607664013428
153,-0.008635961082623588,-7.12447400266628e-05,0.0004883398690186726,0.0002922685194270191,0.00024936767861098816,0.0012331580907317314,0.006529834091571289,-0.0007018708772088698,0.009811587103845774,-9.34715846662357e-05,-0.004273516311091186,-0.008951031927200663,-0.0006325284975118807,0.008859858128180926,-0.004491374828085632,-0.003496691412516138,-0.009600941604274415
154,0.00797157329210115,-0.0011306340273759023,-0.0007419365064695216,0.004983888724244445,-0.0031702644046436713,0.0004219386374560641,0.005299252066167726,-0.0007056308695828855,0.010688248706663916,-0.00027291906681404404,-0.007589420225314847,-0.010740531543730263,0.006327189034412653,-0.03050323113860433,-0.0010937714370666005,-0.006093922893578632,-0.016741841132096952
155,0.0024775083813050043,-0.0003549030892323494,0.00015892539418389736,0.0015484802428138702,-0.0006662609795321689,0.0010159488233664883,0.00620033777699029,-0.0008354153301857145,0.009551557465329846,-0.0025270725175201426,-0.031252103478605436,0.073668944882769,0.012691316819131439,0.028411061406385513,-0.0035882319474993297,-0.010695748894822261,-0.015069355773649267
