sample_index,face guangpu mean1,face wenli mean30,face wenli mean78,face wenli mean94,face wenli mean102,face wenli mean126,face wenli mean166,left ear wenli mean218,left ear wenli mean1438,right ear wenli mean1574,right ear wenli variance1608,face wenli variance951,left ear wenli variance246,left ear wenli mean214,right ear wenli mean1184
68,-0.1838717830011233,0.0010694115567890824,0.00012044649526333412,0.030938300617028888,-0.028983223058225125,0.013295712430957451,-0.033366065092646606,-0.04497795352879003,-0.01771904947255076,0.015268175099780398,-0.04000519284004502,0.10878503076174356,0.01277414943257646,-0.08942418909486066,0.011592843114410502
69,-0.07220421856056382,-0.00012423261278640536,-1.3929631796612485e-05,0.01850655126148107,-0.020517966001593398,-0.002244660766746978,-0.005423403185753239,-0.04994390819270358,-0.006352087474905376,0.01510343934272898,-0.00753548013753094,-0.02649468740519825,0.011772812378577004,0.003888391290993168,0.1390383800430427
70,-0.014901288246727887,-0.001358034470626249,-0.00015282656560800827,0.005656561421938557,-0.011767912887122462,-0.0016089089943144225,0.03776353422330537,-0.039169279882813324,0.024391266888144473,0.02541977386960761,-0.05118751121573608,0.08101244731431802,0.01621401328697219,0.05573041266506743,0.081883268710193
71,-0.047335654363861925,-0.0008377090864893191,-9.42502229143846e-05,0.011075726466090662,-0.015458031133480809,-0.0018770215628802279,-0.039196571617970875,-0.0521240861968956,0.030591101003855817,-0.003872181801864055,-0.03728498634029345,0.03581502352869617,0.019468892322524755,0.059698074542598255,-0.018462125980803518
72,-0.12072459312341949,0.00036431153339897996,4.106889451089504e-05,0.023594716167993208,-0.023982693502790656,-0.002496397141494134,0.007177983315300013,-0.04691754676973223,-0.028707232627376227,0.01245603882352622,-0.06541862890621723,0.050527348682919096,0.0186139778674404,-0.03682839048251787,0.07622620747730498
73,0.004833066401240166,-0.0011040309331995567,-0.00012423176952982364,0.008301996630518489,-0.013569291633332429,-0.0017397915976247187,0.038256179054284654,-0.04415877759885482,0.02741812571222182,0.04790911180872085,-0.05249849492109588,0.11288171007251745,0.017576213033730297,0.05413731439010842,0.059339389667718664
74,-0.019473530689106972,-0.0011131464820693805,-0.00012525796492739193,0.008207058606544228,-0.013504644675418004,-0.0017350945497852602,0.03823849926888579,-0.04396310453339834,0.02828425917298454,0.04994020678977832,-0.09428398330769058,0.06084160395037179,0.017178068785174017,-0.02862073163972651,-0.05024381728480578
75,0.037724815739202465,-0.000494274623664091,-5.5587617935733285e-05,0.014652580666634244,-0.01789364895328362,-0.0020539860139127722,0.03943881334785765,-0.04276405164777346,0.0262096301282456,0.0008605795948366103,-0.021742884944452683,-0.05378727845381424,-0.014589801042804636,0.08201219502371004,0.04218633938182123
76,0.0015573083346402717,-0.00046717434324029285,-5.253676675377375e-05,0.014934828846017163,-0.018085842611948115,-0.002067950210192241,0.03949137487201645,-0.04865544848376142,0.0317305846562322,0.023270456757019144,-0.016400711033981687,0.04759158122043044,-0.01980921885447153,0.09216173941618554,0.013267531271851487
77,0.024794477471835552,-9.121954390650665e-05,-1.0213140356770955e-05,0.01885038086182025,-0.02075209282214832,-0.002261671696760149,0.040220546561710334,-0.05021307266916909,0.03111959302727994,0.01796790344769358,-0.03391436932005326,-0.05607561430860626,-0.01389226597975145,0.09220223841253988,-0.05652023528421644
78,0.04255314675773732,0.0005653463409064297,6.3700663278886e-05,0.025688484480506518,-0.02540842100706547,-0.0025999860884400134,-0.003103050810161152,-0.058627475568830106,0.024758806002690814,-0.015597491568464803,0.030933592105531003,0.0037225084919802545,-0.0066135402463167415,0.09321595308659289,-0.04183602392001252
79,-0.025154854388466156,-0.0007955804687395967,-8.950753607697478e-05,0.011514494090404108,-0.015756804911950157,-0.0018987295407328565,-0.047766967048082025,-0.054133858427414416,0.0027102806375234574,0.008446176690121763,0.0051780130051435926,0.031673693762219,0.01873934065621025,0.07696676393707597,0.01628904254474867
80,0.008995232513898836,-0.0007766102724429374,-8.737194024960306e-05,0.011712067815972156,-0.015891340473015308,-0.001908504478128485,0.038891217832530516,-0.060654588459925635,0.007756019454102746,-0.019089889617954835,0.07970421847778916,0.009348465910590645,0.016234930801102915,-0.028212435635664394,0.019709649939630362
81,0.1054334830730228,-0.0009781378123217296,-0.00011005917903908423,0.00961316771837915,-0.014462118538582956,-0.0018046616367047973,-0.1915002775166214,-0.0423819263776379,-0.023194820292877547,0.03191423883289343,-0.04854183092145723,0.029039316875727323,0.017534520301483333,-0.06960984850096726,-0.009083872299134184
82,0.024501074818824357,-0.00013408726021324084,-1.5039032226415919e-05,0.018403915559887282,-0.020448077398442677,-0.0022395828771908078,-0.03245579506062377,-0.05096123982444266,0.010245394472137096,-0.005021455965763949,0.04965321989834202,0.03894055542792417,0.009722611401736853,0.08991817766916804,-0.03270682642586002
