feature,abs_r,r,p_value
face wenli variance1146,0.006076687479886572,0.006076687479886572,0.9392100852322518
right ear wenli mean484,0.006068837982713744,-0.006068837982713744,0.939288459589578
right ear wenli variance543,0.006064615058543008,-0.006064615058543008,0.9393306241833724
face wenli mean622,0.006063470608144637,-0.006063470608144637,0.9393420511962086
face wenli variance741,0.006061622828118281,-0.006061622828118281,0.9393605007821341
right ear wenli variance831,0.006054439341541509,0.006054439341541509,0.93943222626716
face wenli mean947,0.0060522781377910125,-0.0060522781377910125,0.9394538054919407
face wenli variance637,0.006046203126209588,-0.006046203126209588,0.939514463608992
right ear wenli mean1149,0.00603977190779538,0.00603977190779538,0.939578678778793
face wenli mean706,0.006031883500284732,-0.006031883500284732,0.9396574443893199
right ear wenli variance1481,0.0060117954247801055,-0.0060117954247801055,0.9398580261091031
right ear wenli mean999,0.005983249368793207,-0.005983249368793207,0.9401430682240991
face wenli mean1251,0.0059823754340177365,-0.0059823754340177365,0.9401517948812085
face wenli variance639,0.005977971682834593,-0.005977971682834593,0.9401957685532532
right ear wenli variance1497,0.005958017249987747,-0.005958017249987747,0.9403950258698466
right ear wenli mean556,0.005957020706644087,-0.005957020706644087,0.940404977066633
face wenli variance452,0.005938508219028417,0.005938508219028417,0.9405898391469392
face wenli mean787,0.0059321605116395455,0.0059321605116395455,0.940653226841768
right ear wenli mean574,0.005920917219289265,-0.005920917219289265,0.9407655023674456
right ear wenli mean901,0.0059006125857202045,0.0059006125857202045,0.9409682674060257
face wenli mean942,0.005899083336692675,0.005899083336692675,0.9409835388639607
right ear wenli mean926,0.005897877515045738,-0.005897877515045738,0.9409955805114648
right ear guangpu mean141,0.005897187672607707,0.005897187672607707,0.9410024694628607
right ear wenli mean37,0.005895715450781682,0.005895715450781682,0.9410171714790463
right ear wenli variance880,0.0058943295405213415,0.0058943295405213415,0.9410310115821461
right ear wenli mean1431,0.005888266682069196,0.005888266682069196,0.9410915572579821
right ear wenli variance121,0.005865206742079951,-0.005865206742079951,0.9413218443940025
right ear wenli mean1509,0.005861266652088923,0.005861266652088923,0.941361192426151
right ear wenli mean1161,0.005860482326805812,-0.005860482326805812,0.9413690251718988
right ear wenli mean1429,0.005858933595734444,0.005858933595734444,0.9413844917517926
right ear wenli variance113,0.005858033037958005,-0.005858033037958005,0.941393485285043
right ear wenli mean356,0.005853627763173708,-0.005853627763173708,0.9414374792211659
right ear guangpu mean171,0.005837674936574895,-0.005837674936574895,0.9415967959921514
right ear wenli variance711,0.005835925752983723,-0.005835925752983723,0.9416142647791411
face wenli mean831,0.005835094108714481,0.005835094108714481,0.9416225702730492
right ear guangpu mean37,0.0058303482829698584,-0.0058303482829698584,0.9416699661709166
face wenli variance1172,0.005825625049538652,-0.005825625049538652,0.9417171366456449
face wenli variance404,0.005822860508895748,-0.005822860508895748,0.9417447459391908
face wenli mean823,0.005819654988901902,0.005819654988901902,0.9417767593525876
right ear wenli mean1053,0.005818445634067864,0.005818445634067864,0.9417888371602169
face wenli variance340,0.005817322940142672,-0.005817322940142672,0.9418000494985913
right ear wenli mean348,0.005794894957962718,-0.005794894957962718,0.9420240400302974
right ear wenli mean1438,0.005786995443365844,0.005786995443365844,0.9421029343658278
right ear wenli mean372,0.005778334430574399,-0.005778334430574399,0.942189434611961
right ear wenli variance1425,0.005767034195388805,-0.005767034195388805,0.9423022946136198
right ear wenli variance855,0.005766957578706759,-0.005766957578706759,0.9423030598192119
right ear wenli variance612,0.005753849655994202,0.005753849655994202,0.942433975370808
right ear wenli mean332,0.005747843953195778,-0.005747843953195778,0.9424939579217708
right ear wenli variance908,0.005727767533210328,0.005727767533210328,0.9426944754958283
right ear wenli variance1132,0.005726087216864999,0.005726087216864999,0.9427112581809964
right ear wenli mean501,0.005718971847126032,0.005718971847126032,0.9427823254413309
right ear wenli variance1465,0.005715157766291843,-0.005715157766291843,0.9428204201022305
right ear wenli mean411,0.005714450736441043,-0.005714450736441043,0.9428274818604578
face wenli variance394,0.0057113127126836305,0.0057113127126836305,0.942858824247254
face wenli variance1052,0.005709067224096621,0.005709067224096621,0.9428812521018776
right ear wenli mean1045,0.005698997193608987,0.005698997193608987,0.9429818317348483
face wenli mean812,0.005672322804479168,-0.005672322804479168,0.9432482603273512
right ear wenli mean85,0.005667577546080025,0.005667577546080025,0.9432956574808034
face wenli mean447,0.0056619899010932825,-0.0056619899010932825,0.9433514689149369
face wenli mean634,0.005660415399944149,-0.005660415399944149,0.9433671956558813
right ear wenli mean1,0.005658850375613476,0.005658850375613476,0.9433828277602837
right ear wenli mean17,0.005658396593362987,0.005658396593362987,0.9433873603274102
right ear wenli variance327,0.005648296005172542,-0.005648296005172542,0.9434882497013465
right ear wenli mean33,0.00562449938851413,0.00562449938851413,0.9437259449263696
right ear wenli variance852,0.005610975460301069,0.005610975460301069,0.9438610324420489
face wenli variance1148,0.005594978206405858,-0.005594978206405858,0.94402082752304
right ear wenli variance876,0.005576491610856174,0.005576491610856174,0.9442054911849044
right ear wenli mean264,0.005572064478801358,0.005572064478801358,0.9442497145017312
right ear wenli mean598,0.005570254459103502,0.005570254459103502,0.9442677951215536
face wenli variance380,0.005564525309987713,-0.005564525309987713,0.9443250248337131
right ear wenli variance1457,0.00554155852909461,-0.00554155852909461,0.9445544478400737
right ear wenli mean1288,0.005539486483185951,0.005539486483185951,0.9445751464375587
right ear wenli mean991,0.005537456726283425,-0.005537456726283425,0.9445954226270996
right ear guangpu mean170,0.00553633693307087,-0.00553633693307087,0.9446066087796311
right ear wenli variance988,0.005520844119927926,0.005520844119927926,0.9447613750447353
right ear wenli mean412,0.0055208195395954965,-0.0055208195395954965,0.9447616205928907
right ear wenli variance1505,0.0055151971354812975,-0.0055151971354812975,0.9448177864043017
face wenli variance1303,0.005511003560749614,-0.005511003560749614,0.94485967889681
face wenli variance1234,0.0055077151496574755,-0.0055077151496574755,0.9448925291949343
left ear wenli mean422,0.005497044987288088,-0.005497044987288088,0.9449991217425496
face wenli variance1055,0.005495363710621277,-0.005495363710621277,0.9450159174113119
face wenli variance1258,0.005493012673077046,-0.005493012673077046,0.9450394039182457
right ear wenli mean1289,0.0054823623630235845,-0.0054823623630235845,0.9451457994857083
right ear wenli mean1060,0.0054752203973289,-0.0054752203973289,0.9452171475752877
right ear wenli mean483,0.005468590189704116,-0.005468590189704116,0.9452833836019361
right ear wenli mean4,0.005466576945697157,0.005466576945697157,0.9453034960604003
right ear wenli mean5,0.005466558952997088,0.005466558952997088,0.9453036758089768
right ear wenli variance980,0.005460597079493586,0.005460597079493586,0.9453632355753631
right ear wenli mean629,0.005460527116345846,0.005460527116345846,0.9453639345166347
right ear wenli mean20,0.005459567548405564,0.005459567548405564,0.9453735207338321
right ear wenli mean1249,0.00545416504837876,-0.00545416504837876,0.9454274926067577
right ear wenli mean1233,0.005454146357501733,-0.005454146357501733,0.9454276793321559
right ear wenli mean452,0.005451851937218831,-0.005451851937218831,0.9454506010474506
face wenli variance540,0.005447893566825808,0.005447893566825808,0.9454901460606705
right ear wenli variance648,0.005434047221992106,-0.005434047221992106,0.9456284752152198
right ear wenli mean36,0.005427013652915162,0.005427013652915162,0.9456987433105263
right ear wenli variance97,0.005419921001083777,-0.005419921001083777,0.9457696020892938
right ear guangpu mean142,0.005413179165231822,0.005413179165231822,0.9458369564527369
right ear wenli mean878,0.005398765964782365,0.005398765964782365,0.9459809529294179
right ear wenli variance129,0.005387466101366799,-0.005387466101366799,0.9460938465332323
face wenli mean1215,0.005387005571412577,-0.005387005571412577,0.9460984475749817
right ear wenli variance620,0.005377926515368711,0.005377926515368711,0.9461891545591026
right ear wenli mean1100,0.005375839721175266,-0.005375839721175266,0.9462100033889651
right ear wenli variance128,0.0053664768382689215,0.0053664768382689215,0.9463035469162273
right ear wenli variance1401,0.0053620746943631465,-0.0053620746943631465,0.9463475285024595
right ear guangpu mean38,0.005352986222106174,-0.005352986222106174,0.946438331458852
face wenli mean799,0.005342562968025677,0.005342562968025677,0.9465424710732137
right ear wenli mean1180,0.005327805648343722,-0.005327805648343722,0.9466899142508691
right ear wenli mean468,0.005319783082259225,-0.005319783082259225,0.9467700699881423
right ear wenli mean1390,0.005319129298042499,0.005319129298042499,0.9467766021555485
right ear wenli variance335,0.005289504180008179,-0.005289504180008179,0.9470725999054433
face wenli mean390,0.005287292567499741,0.005287292567499741,0.9470946974018737
right ear wenli mean493,0.005286211012442817,0.005286211012442817,0.9471055038570663
face wenli mean990,0.005282947581094908,-0.005282947581094908,0.9471381107850055
face wenli mean437,0.005264502768853374,-0.005264502768853374,0.9473224057722434
right ear guangpu mean169,0.005253473041014391,-0.005253473041014391,0.9474326128125494
face wenli mean984,0.00521028834472315,-0.00521028834472315,0.9478641160329356
right ear wenli mean393,0.005205844197207196,-0.005205844197207196,0.9479085229951748
face wenli mean642,0.00519547792256924,-0.00519547792256924,0.9480121058605441
face wenli mean383,0.005174346740400421,0.005174346740400421,0.9482232575417994
right ear wenli mean548,0.005172053621879814,-0.005172053621879814,0.9482461715657446
right ear wenli variance1152,0.005171029453846607,-0.005171029453846607,0.9482564055950973
right ear wenli mean646,0.005166401833057707,0.005166401833057707,0.9483026473380378
right ear wenli mean1343,0.005151288685643636,0.005151288685643636,0.9484536674551923
right ear wenli mean1341,0.0051462382344446694,0.0051462382344446694,0.9485041351635012
right ear wenli mean637,0.005140595162142643,0.005140595162142643,0.948560525006336
right ear wenli mean1469,0.0051286809632133026,0.0051286809632133026,0.9486795815232549
face wenli variance436,0.0051009268129787715,-0.0051009268129787715,0.948956928314256
right ear wenli variance1369,0.005099506897599002,-0.005099506897599002,0.9489711176715188
face wenli mean560,0.005089194479521497,-0.005089194479521497,0.9490741711836662
face wenli variance679,0.0050878254386664545,0.0050878254386664545,0.9490878522739744
right ear guangpu mean39,0.005084230346112297,-0.005084230346112297,0.9491237788006347
face wenli variance975,0.005071970145304069,-0.005071970145304069,0.9492462983721361
left ear wenli mean1158,0.00506372454947919,0.00506372454947919,0.9493286995563389
face wenli variance335,0.005046578467990401,0.005046578467990401,0.9495000481902919
right ear wenli mean1329,0.005030529157028982,-0.005030529157028982,0.9496604383907459
right ear wenli mean1187,0.0050294756084128915,-0.0050294756084128915,0.9496709671922187
right ear wenli mean525,0.005018247796695664,0.005018247796695664,0.9497831746100046
face wenli mean335,0.005011946113858421,-0.005011946113858421,0.9498461521901497
face wenli mean1142,0.0050106878307906175,0.0050106878307906175,0.9498587272211493
face wenli mean702,0.005008567095446191,-0.005008567095446191,0.9498799214568504
face wenli variance582,0.004994328834180781,-0.004994328834180781,0.9500222169078694
right ear wenli mean1257,0.0049867031150985335,-0.0049867031150985335,0.9500984280661294
right ear wenli mean1273,0.00498154127336161,-0.00498154127336161,0.9501500155807406
face wenli mean1211,0.004979756273965852,0.004979756273965852,0.9501678549364855
right ear wenli mean638,0.004967261336466099,0.004967261336466099,0.9502927305364769
right ear wenli variance1529,0.00495528664019817,-0.00495528664019817,0.9504124079305495
right ear wenli mean165,0.0049353365901193096,0.0049353365901193096,0.9506117949878593
face wenli mean387,0.00491940104770933,0.00491940104770933,0.9507710619972898
right ear wenli variance900,0.004890674784912716,0.004890674784912716,0.9510581701603191
right ear guangpu mean143,0.004878358750415326,0.004878358750415326,0.9511812662097752
right ear wenli mean918,0.004878226684273304,0.004878226684273304,0.9511825861880072
right ear wenli mean1511,0.00487618725319143,0.00487618725319143,0.9512029699655052
right ear wenli mean476,0.004875274248384125,-0.004875274248384125,0.9512120953083077
face wenli variance693,0.004871248558346126,-0.004871248558346126,0.9512523315374124
face wenli mean536,0.00485903281542905,-0.00485903281542905,0.9513744269937446
face wenli mean762,0.004846470400757162,-0.004846470400757162,0.9514999885880379
right ear guangpu mean40,0.004831846515815511,-0.004831846515815511,0.9516461561222758
right ear wenli mean1092,0.0048184994932687995,-0.0048184994932687995,0.9517795626658362
right ear guangpu mean168,0.004816912649748423,-0.004816912649748423,0.9517954236189187
right ear guangpu mean46,0.0048114028973931765,-0.0048114028973931765,0.9518504953102593
face wenli variance717,0.004807679065647953,-0.004807679065647953,0.9518877162977044
right ear wenli variance137,0.004798350086659957,-0.004798350086659957,0.9519809631285385
right ear guangpu mean47,0.004785847343903965,-0.004785847343903965,0.9521059340031085
right ear wenli variance600,0.0047843987628420764,0.0047843987628420764,0.9521204133369066
right ear guangpu mean48,0.004780170777567906,-0.004780170777567906,0.9521626743752034
left ear wenli variance1054,0.004731422049159082,0.004731422049159082,0.9526499543237955
left ear wenli variance838,0.004717790736607982,0.004717790736607982,0.9527862126179776
face wenli variance1138,0.004708806399981905,0.004708806399981905,0.952876020592825
face wenli variance362,0.004701212222831236,0.004701212222831236,0.9529519329113727
face wenli variance534,0.0046979901557085355,-0.0046979901557085355,0.9529841412140482
face wenli variance500,0.004685544861794936,0.004685544861794936,0.9531085470932166
face wenli variance588,0.004676357026890227,0.004676357026890227,0.953200391426206
right ear wenli variance1052,0.004672700641414642,0.004672700641414642,0.9532369419152597
right ear guangpu mean49,0.0046675681980167805,-0.0046675681980167805,0.9532882477522283
right ear guangpu mean167,0.004654021035883875,-0.004654021035883875,0.9534236712069063
right ear guangpu mean144,0.004650557132825032,0.004650557132825032,0.9534582981356475
right ear wenli variance868,0.004647382545958163,0.004647382545958163,0.9534900329896773
left ear wenli variance830,0.004638849414795268,-0.004638849414795268,0.9535753350563941
right ear wenli mean233,0.00463557684674977,-0.00463557684674977,0.9536080496608411
right ear guangpu mean44,0.004630146239485371,-0.004630146239485371,0.9536623375244078
face wenli mean650,0.004629656422060407,-0.004629656422060407,0.9536672340667488
right ear wenli mean460,0.004629094434067782,-0.004629094434067782,0.9536728520764567
right ear wenli mean492,0.0046194801720653295,-0.0046194801720653295,0.953768963054416
right ear wenli mean1625,0.004617186451286781,0.004617186451286781,0.9537918928116407
right ear guangpu mean68,0.00459778479648424,0.00459778479648424,0.9539858478519873
right ear guangpu mean50,0.004594949025468229,-0.004594949025468229,0.9540141967984607
right ear wenli variance964,0.004593942610181902,0.004593942610181902,0.9540242578549485
right ear wenli mean1287,0.004591158641725775,-0.004591158641725775,0.9540520890120442
right ear wenli variance592,0.0045842938356037075,0.0045842938356037075,0.9541207162830023
right ear wenli mean1356,0.0045830515189034735,-0.0045830515189034735,0.9541331357236326
right ear guangpu mean41,0.004578726454560516,-0.004578726454560516,0.9541763734799105
right ear guangpu mean45,0.0045767669616084,-0.0045767669616084,0.9541959626148163
right ear wenli variance750,0.004569495764795671,0.004569495764795671,0.9542686533199966
right ear guangpu mean42,0.004558507630158186,-0.004558507630158186,0.9543785032488155
face wenli mean494,0.0045475839489414575,-0.0045475839489414575,0.9544877096785643
right ear wenli variance788,0.0045409178431701155,0.0045409178431701155,0.9545543526115456
right ear wenli mean1628,0.004529763202392264,0.004529763202392264,0.9546658693942117
right ear wenli variance177,0.004507071170911384,-0.004507071170911384,0.9548927321530004
right ear guangpu mean43,0.0045006525492461945,-0.0045006525492461945,0.9549569027469883
face wenli variance1304,0.004483646742274982,0.004483646742274982,0.9551269208222728
face wenli variance869,0.0044825902430900705,-0.0044825902430900705,0.9551374833962405
right ear wenli mean1037,0.004479533330990606,0.004479533330990606,0.9551680455651965
face wenli variance292,0.00447148309144082,-0.00447148309144082,0.9552485299650546
right ear wenli variance804,0.004468290239942711,0.004468290239942711,0.9552804514679035
right ear wenli variance928,0.004462482174423087,-0.004462482174423087,0.9553385195495743
face wenli variance1154,0.004454398132108572,0.004454398132108572,0.9554193428628259
left ear wenli variance960,0.004449057399784885,0.004449057399784885,0.9554727391315088
face wenli mean471,0.0044484951750769185,-0.0044484951750769185,0.9554783602263809
right ear wenli variance992,0.004438920878519045,-0.004438920878519045,0.9555740839071492
right ear wenli mean861,0.004432567212505961,0.004432567212505961,0.955637608119965
left ear wenli variance1366,0.00442060296471998,0.00442060296471998,0.9557572279162301
face wenli mean818,0.004416967599975452,-0.004416967599975452,0.9557935748674516
right ear wenli mean1373,0.00438864217808292,0.00438864217808292,0.9560767800245409
left ear wenli variance560,0.004379567566557656,-0.004379567566557656,0.956167511585168
right ear wenli mean417,0.004378819290828086,-0.004378819290828086,0.9561749931674373
right ear guangpu mean51,0.004377322453017722,-0.004377322453017722,0.956189959206516
right ear guangpu mean166,0.004375649853182444,-0.004375649853182444,0.9562066826092851
left ear wenli mean990,0.004370879196805108,-0.004370879196805108,0.9562543818747035
right ear wenli mean1389,0.0043372781626810405,0.0043372781626810405,0.956590345197118
right ear wenli variance884,0.004331125793036204,0.004331125793036204,0.9566518611134641
face wenli mean1175,0.004327639027654661,0.004327639027654661,0.9566867244715744
right ear wenli variance1521,0.004312177052013198,-0.004312177052013198,0.956841326166767
left ear wenli variance1190,0.004296316453758973,-0.004296316453758973,0.956999915293213
face wenli variance1076,0.004281094009266321,0.004281094009266321,0.9571521251458203
face wenli mean743,0.004279446597979353,-0.004279446597979353,0.9571685977723642
face wenli mean756,0.004273793219882414,-0.004273793219882414,0.9572251265904779
face wenli variance1092,0.0042629992789764495,0.0042629992789764495,0.9573330571155326
face wenli variance1022,0.0042627633855413394,-0.0042627633855413394,0.9573354158643883
face wenli variance1130,0.004254105920095183,0.004254105920095183,0.9574219839668633
right ear wenli mean208,0.004247493786938096,0.004247493786938096,0.957488100629413
face wenli mean842,0.004241823576919986,-0.004241823576919986,0.9575447989564313
right ear wenli mean589,0.0042366838540309325,0.0042366838540309325,0.957596192948991
face wenli mean834,0.004230143628037846,-0.004230143628037846,0.9576615913431317
right ear wenli mean191,0.004222785893257856,-0.004222785893257856,0.9577351646792979
right ear guangpu mean52,0.004215151772005606,-0.004215151772005606,0.9578115021064395
right ear wenli mean508,0.004212265047505305,-0.004212265047505305,0.9578403680199498
right ear wenli mean1021,0.004210932959461714,0.004210932959461714,0.9578536883044295
right ear wenli mean590,0.004209685610286035,-0.004209685610286035,0.9578661612487095
right ear wenli mean1437,0.004207721817392009,0.004207721817392009,0.9578857983364224
right ear wenli variance1328,0.0042043943548232335,-0.0042043943548232335,0.9579190715944988
right ear wenli mean1109,0.004197143024213789,0.004197143024213789,0.9579915821717371
right ear wenli mean41,0.0041858566556669564,0.0041858566556669564,0.9581044422945812
right ear wenli mean1612,0.004165585496823092,0.004165585496823092,0.9583071495713918
face wenli variance343,0.004165071672005638,-0.004165071672005638,0.9583122877450317
right ear wenli mean885,0.004158903611938364,0.004158903611938364,0.9583739675848166
right ear wenli variance792,0.004149422556176587,-0.004149422556176587,0.9584687774540385
right ear wenli mean404,0.004139031779644593,-0.004139031779644593,0.9585726851331658
face wenli mean939,0.004136254096050077,0.004136254096050077,0.9586004620642342
right ear wenli mean44,0.004131751501672828,0.004131751501672828,0.958645488267946
right ear wenli variance1545,0.004118636848206705,-0.004118636848206705,0.9587766363038288
face wenli variance870,0.004093310602271421,-0.004093310602271421,0.959029904786882
face wenli variance242,0.004079243687760557,-0.004079243687760557,0.959170579048676
face wenli mean804,0.004073125070858812,-0.004073125070858812,0.9592317678365301
left ear wenli mean966,0.004071551248743602,-0.004071551248743602,0.9592475067697739
face wenli mean363,0.0040590532296828526,-0.0040590532296828526,0.9593724931733092
right ear wenli mean316,0.004056852633082942,-0.004056852633082942,0.959394500335757
right ear wenli mean1196,0.004055612081171792,-0.004055612081171792,0.9594069065428563
face wenli variance773,0.004050746072580522,-0.004050746072580522,0.959455569421353
right ear wenli variance312,0.004041290211909916,0.004041290211909916,0.959550133882496
right ear wenli mean1609,0.004040271674559471,0.004040271674559471,0.9595603199202685
right ear guangpu mean53,0.004013967247811766,-0.004013967247811766,0.959823383603314
right ear wenli variance700,0.00401233626116837,0.00401233626116837,0.9598396948165518
right ear wenli mean1397,0.003999909238779638,0.003999909238779638,0.959963975848491
right ear wenli mean1307,0.003988810994737142,0.003988810994737142,0.9600749687560546
right ear wenli mean596,0.003987279163385905,-0.003987279163385905,0.9600902885745402
right ear wenli mean1604,0.003983514440797026,0.003983514440797026,0.9601279395611535
face wenli variance454,0.003980321384338105,-0.003980321384338105,0.9601598733844462
right ear wenli mean533,0.003979552351171884,0.003979552351171884,0.9601675645104186
right ear wenli variance158,0.003974247947238711,-0.003974247947238711,0.9602206141284575
right ear wenli mean1596,0.00397392813096077,0.00397392813096077,0.9602238126331699
face wenli mean302,0.003973659291385908,0.003973659291385908,0.9602265013168408
right ear wenli mean1188,0.0039702384898111075,-0.0039702384898111075,0.960260713035319
right ear wenli variance161,0.003966452223380995,-0.003966452223380995,0.9602985798824434
left ear wenli mean1406,0.003963273147307336,0.003963273147307336,0.9603303742237415
right ear wenli variance1302,0.003958325631787794,0.003958325631787794,0.960379855075562
left ear wenli mean430,0.003950934978760937,-0.003950934978760937,0.9604537703970332
right ear wenli mean1324,0.003949304776986962,-0.003949304776986962,0.9604700743992513
right ear wenli mean1593,0.003948130315210385,0.003948130315210385,0.9604818204568591
face wenli variance1100,0.003941533432834814,-0.003941533432834814,0.9605477975259631
right ear wenli mean1117,0.003932857383600675,0.003932857383600675,0.9606345692697464
right ear wenli mean757,0.0039234576090585475,-0.0039234576090585475,0.9607285797264241
face wenli variance222,0.003915976341599437,-0.003915976341599437,0.960803402904497
right ear wenli mean263,0.003904187424778204,-0.003904187424778204,0.96092130931776
right ear wenli mean1211,0.003885880022823675,-0.003885880022823675,0.9611044117949619
face wenli variance1162,0.003885269640660643,0.003885269640660643,0.9611105166004509
right ear guangpu mean165,0.0038804142435780835,-0.0038804142435780835,0.9611590784779592
right ear wenli mean235,0.0038730858201994137,0.0038730858201994137,0.9612323749158267
right ear wenli mean573,0.003870995682898384,0.003870995682898384,0.9612532798290673
right ear wenli mean1413,0.003858234201723273,0.003858234201723273,0.9613809168277933
right ear wenli variance88,0.0038549969679862114,0.0038549969679862114,0.9614132949494042
face wenli variance1108,0.0038490577711789917,-0.0038490577711789917,0.9614726976934155
right ear guangpu mean145,0.0038288569222602008,0.0038288569222602008,0.9616747444182551
right ear wenli mean287,0.0038229668034758524,0.0038229668034758524,0.9617336572143963
right ear wenli variance166,0.003809920643549361,0.003809920643549361,0.9618641452615141
right ear wenli mean308,0.0037969993235884465,-0.0037969993235884465,0.9619933856532445
right ear wenli mean158,0.0037967745509863288,0.0037967745509863288,0.9619956338610497
right ear wenli variance535,0.003795191285537316,-0.003795191285537316,0.9620114699176275
right ear wenli mean1620,0.0037950680363003277,0.0037950680363003277,0.962012702675456
right ear wenli variance206,0.0037887295467958215,0.0037887295467958215,0.962076101343756
face wenli mean871,0.0037860647727247926,-0.0037860647727247926,0.9621027549458393
right ear wenli variance652,0.003783152358435689,0.003783152358435689,0.962131885542787
right ear wenli variance742,0.0037499779268944378,-0.0037499779268944378,0.9624637068984919
right ear wenli mean1601,0.003747056682576964,0.003747056682576964,0.9624929264349406
right ear wenli mean782,0.003736888223092233,0.003736888223092233,0.9625946361093933
right ear guangpu mean54,0.003735932274388159,-0.003735932274388159,0.9626041979852271
right ear wenli mean1445,0.0037054308620385517,0.0037054308620385517,0.9629092911172099
right ear wenli mean909,0.003701109811423813,0.003701109811423813,0.9629525132523076
right ear wenli variance145,0.003699995397542819,-0.003699995397542819,0.9629636604077624
right ear wenli mean1212,0.003698377106133438,-0.003698377106133438,0.9629798477152279
face wenli variance805,0.00369736936069018,-0.00369736936069018,0.9629899279131463
face wenli mean1303,0.0036969380329432075,-0.0036969380329432075,0.9629942423666519
face wenli mean1206,0.003692698785828216,-0.003692698785828216,0.9630366464534179
left ear wenli mean1510,0.003685852054177031,0.003685852054177031,0.9631051327487342
right ear wenli variance678,0.003677553318799126,0.003677553318799126,0.9631881434676077
right ear wenli mean829,0.0036716708111950314,0.0036716708111950314,0.9632469853452689
right ear wenli mean1617,0.003670703183793138,0.003670703183793138,0.9632566644020244
face wenli mean828,0.0036641246932211328,-0.0036641246932211328,0.9633224683684877
face wenli variance614,0.0036590435098915255,0.0036590435098915255,0.9633732950935768
right ear guangpu mean146,0.0036536228847560866,0.0036536228847560866,0.9634275173940662
right ear wenli variance1537,0.0036424408668458697,-0.0036424408668458697,0.9635393712093309
right ear wenli variance1377,0.0036267007729197335,-0.0036267007729197335,0.9636968206995262
right ear wenli mean241,0.003625182781265085,-0.003625182781265085,0.9637120053726079
face wenli mean794,0.003613875428087169,-0.003613875428087169,0.9638251147451189
face wenli variance266,0.0036069933542820128,-0.0036069933542820128,0.963893957650292
right ear wenli variance806,0.003599296959780375,0.003599296959780375,0.9639709467011078
right ear wenli variance812,0.003596335207735016,-0.003596335207735016,0.9640005739715497
right ear wenli mean68,0.0035875890687081576,0.0035875890687081576,0.9640880644410035
right ear guangpu mean164,0.0035868320736711194,-0.0035868320736711194,0.9640956369283862
right ear wenli mean941,0.003586278938834099,0.003586278938834099,0.9641011701325729
face wenli mean890,0.003583817254743684,-0.003583817254743684,0.9641257952534149
face wenli variance781,0.0035818344764827464,-0.0035818344764827464,0.9641456297297969
right ear wenli variance735,0.0035769756098843163,-0.0035769756098843163,0.9641942348919766
face wenli mean711,0.0035724412094251443,-0.0035724412094251443,0.9642395944100577
face wenli variance412,0.003559237174276423,-0.003559237174276423,0.9643716805887129
face wenli mean714,0.003558883363765808,-0.003558883363765808,0.9643752199351248
right ear wenli mean965,0.0035586404360193847,0.0035586404360193847,0.9643776500652795
right ear wenli mean141,0.0035524174102740474,0.0035524174102740474,0.9644399022775287
face wenli mean732,0.0035481221884474893,-0.0035481221884474893,0.9644828697745634
face wenli variance418,0.0035402655770720194,0.0035402655770720194,0.9645614640997325
left ear wenli variance1214,0.0035349794785143225,0.0035349794785143225,0.964614344258525
left ear wenli mean1070,0.003531927326980211,-0.003531927326980211,0.9646448769145395
face wenli mean786,0.0035250725637856334,-0.0035250725637856334,0.9647134497541838
right ear wenli mean645,0.003515208319698115,0.003515208319698115,0.9648121289233216
face wenli variance1167,0.003489763496112956,-0.003489763496112956,0.9650666743604478
face wenli mean684,0.0034774992452345603,-0.0034774992452345603,0.9651893649806021
face wenli variance839,0.0034743368680958397,0.0034743368680958397,0.9652210012901599
right ear wenli mean837,0.0034732725643251434,0.0034732725643251434,0.9652316485598103
left ear wenli mean336,0.0034704615595947674,0.0034704615595947674,0.9652597698139013
right ear wenli mean1412,0.003467329958302212,0.003467329958302212,0.965291098362152
right ear wenli mean1588,0.003460278679683855,0.003460278679683855,0.9653616395677287
face wenli mean600,0.0034427282821645443,-0.0034427282821645443,0.9655372154425067
right ear wenli mean225,0.0034422810393213675,-0.0034422810393213675,0.9655416897248418
right ear wenli mean52,0.003434843430571032,0.003434843430571032,0.9656160967999884
right ear wenli variance844,0.0034315733012339963,0.0034315733012339963,0.9656488118117368
right ear wenli mean60,0.0034189546921728382,0.0034189546921728382,0.9657750513745272
face wenli mean839,0.003414958613172231,0.003414958613172231,0.9658150292754624
right ear guangpu mean55,0.003400603184214642,-0.003400603184214642,0.9659586457352992
face wenli variance354,0.0033983238000058966,0.0033983238000058966,0.9659814495496464
face wenli mean904,0.003392171788937977,0.003392171788937977,0.9660429967127475
right ear wenli mean1337,0.003387888382757352,-0.003387888382757352,0.9660858497284478
face wenli mean630,0.0033491239922487405,-0.0033491239922487405,0.9664736695611045
right ear wenli mean765,0.0033377701759740846,-0.0033377701759740846,0.9665872607430458
left ear wenli mean502,0.003334965738698653,-0.003334965738698653,0.966615318315258
face wenli mean710,0.003328919244128474,-0.003328919244128474,0.9666758118588327
right ear wenli variance748,0.0032972856457937627,0.0032972856457937627,0.9669923005469585
face wenli variance677,0.003294983615715631,-0.003294983615715631,0.9670153321619359
left ear wenli variance352,0.0032906858359626028,-0.0032906858359626028,0.9670583311554496
right ear wenli mean273,0.0032853514442281427,-0.0032853514442281427,0.9671117015131259
right ear wenli mean268,0.0032832793079262106,0.0032832793079262106,0.9671324331862107
